customer_id,first_name,last_name,email,phone,registration_date,customer_segment,is_active,lifetime_value
CUST000907,FirstName907,LastName907,,5551696728,2021-06-29,Standard,0,2217.29
CUST000908,FirstName908,LastName908,customer908@email.com,,2020-12-26,Basic,false,5054.86
CUST000909,FirstName909,LastName909,customer909@gmail.com,(555) 738-9344,2022-03-05,Basic,Y,6006.94
CUST000910,FirstName910,LastName910,Customer910@Email.com,5552311567,2022-10-04,Standard,True,3437.04
CUST000911,FirstName911,LastName911,,555-419-7152,2022-09-19,Premium,Y,5580.88
CUST000912,FirstName912,LastName912,customer912@gmail.com,555-594-2475,2021-07-28,Standard,Y,7516.19
CUST000913,FirstName913,LastName913,,+1-555-264-4177,2022-12-08,,True,1938.77
CUST000914,FirstName914,LastName914,customer.914@email.com,+1-555-528-5099,2021-12-12,,True,1154.08
CUST000915,FirstName915,LastName915,,,2022-02-18,,True,9695.21
CUST000916,FirstName916,LastName916,customer916@gmail.com,+1-555-287-1063,2022-03-04,VIP,N,1845.1
CUST000917,FirstName917,LastName917,customer.917@email.com,,2022-01-26,VIP,1,6499.26
CUST000918,FirstName918,LastName918,,,2020-07-10,Standard,0,442.31
CUST000919,FirstName919,LastName919,,,2021-03-15,Premium,False,9892.57
CUST000920,FirstName920,LastName920,,,2021-08-06,Standard,True,7262.2
CUST000921,FirstName921,LastName921,Customer921@Email.com,(555) 674-1914,2020-05-18,,False,4005.8
CUST000922,FirstName922,LastName922,customer.922@email.com,,2022-02-23,VIP,False,2355.24
CUST000923,FirstName923,LastName923,,,2021-08-02,Premium,False,7444.87
CUST000924,FirstName924,LastName924,Customer924@Email.com,,2020-01-27,Basic,Y,546.27
CUST000925,FirstName925,LastName925,customer925@gmail.com,5559557343,2023-05-21,Premium,true,8550.35
CUST000926,FirstName926,LastName926,Customer926@Email.com,5559768348,2023-07-08,Premium,True,4638.4
CUST000927,FirstName927,LastName927,,555-136-4685,2022-10-19,Premium,false,6959.57
CUST000928,FirstName928,LastName928,,(555) 488-7417,2020-12-26,VIP,False,834.03
CUST000929,FirstName929,LastName929,Customer929@Email.com,,2023-11-01,VIP,1,7797.82
CUST000930,FirstName930,LastName930,customer.930@email.com,(555) 300-5180,2022-11-01,,1,6079.08
CUST000931,FirstName931,LastName931,customer931@email.com,,2021-03-13,Basic,True,6244.31
CUST000932,FirstName932,LastName932,customer932@gmail.com,,2023-04-10,VIP,1,4040.34
CUST000933,FirstName933,LastName933,Customer933@Email.com,(555) 284-5141,2020-12-12,Standard,1,6349.28
CUST000934,FirstName934,LastName934,Customer934@Email.com,555-601-6369,2022-04-14,Premium,false,9363.85
CUST000935,FirstName935,LastName935,,5552955475,2023-07-23,Standard,1,315.6
CUST000936,FirstName936,LastName936,customer936@gmail.com,+1-555-725-2318,2021-05-27,,0,3068.94
CUST000937,FirstName937,LastName937,customer.937@email.com,+1-555-471-8877,2020-10-19,Premium,True,3423.79
CUST000938,FirstName938,LastName938,Customer938@Email.com,5555159311,2020-12-30,Premium,0,9355.08
CUST000939,FirstName939,LastName939,customer939@email.com,555-940-3751,2020-10-26,,true,5306.84
CUST000940,FirstName940,LastName940,Customer940@Email.com,(555) 225-9584,2023-09-25,VIP,1,9637.99
CUST000941,FirstName941,LastName941,customer941@gmail.com,,2020-09-22,Standard,True,5275.54
CUST000942,FirstName942,LastName942,customer942@email.com,555-973-6499,2020-02-14,Basic,1,143.29
CUST000943,FirstName943,LastName943,,(555) 193-4598,2023-02-24,,1,8061.87
CUST000944,FirstName944,LastName944,customer944@gmail.com,,2020-06-18,Premium,true,9898.82
CUST000945,FirstName945,LastName945,,555-720-6683,2023-08-15,Premium,false,8561.5
CUST000946,FirstName946,LastName946,Customer946@Email.com,5556413446,2021-11-27,VIP,N,1099.31
CUST000947,FirstName947,LastName947,customer.947@email.com,(555) 407-2244,2023-07-19,VIP,true,4939.79
CUST000948,FirstName948,LastName948,customer.948@email.com,,2023-08-07,Standard,0,4004.08
CUST000949,FirstName949,LastName949,customer949@email.com,,2021-07-10,Standard,1,6530.75
CUST000950,FirstName950,LastName950,,,2021-03-19,Basic,N,1371.87
CUST000951,FirstName951,LastName951,,,2021-03-07,Premium,Y,3889.39
CUST000952,FirstName952,LastName952,customer952@email.com,5554887572,2021-07-13,,0,2000.49
CUST000953,FirstName953,LastName953,,,2023-08-08,Premium,False,9412.41
CUST000954,FirstName954,LastName954,customer954@gmail.com,,2023-01-11,Standard,false,5427.74
CUST000955,FirstName955,LastName955,customer.955@email.com,555-129-8817,2021-01-30,,false,4503.99
CUST000956,FirstName956,LastName956,,,2023-03-13,,0,5021.44
CUST000957,FirstName957,LastName957,,+1-555-950-1309,2021-04-13,Premium,Y,5522.34
CUST000958,FirstName958,LastName958,,5552059832,2020-08-20,Standard,1,8239.69
CUST000959,FirstName959,LastName959,customer959@gmail.com,(555) 591-4603,2020-10-23,VIP,True,586.55
CUST000960,FirstName960,LastName960,,5559812551,2020-07-21,Basic,true,8953.95
CUST000961,FirstName961,LastName961,customer961@gmail.com,(555) 451-3658,2020-07-28,Premium,False,1565.78
CUST000962,FirstName962,LastName962,customer962@gmail.com,(555) 504-2506,2020-06-23,,True,272.08
CUST000963,FirstName963,LastName963,Customer963@Email.com,555-380-7216,2021-02-15,Standard,true,4769.63
CUST000964,FirstName964,LastName964,customer964@gmail.com,(555) 547-8862,2023-07-26,Standard,Y,769.45
CUST000965,FirstName965,LastName965,,+1-555-702-2864,2023-03-13,Standard,Y,9643.81
CUST000966,FirstName966,LastName966,customer966@email.com,+1-555-607-8071,2021-11-11,,true,2231.35
CUST000967,FirstName967,LastName967,customer967@email.com,5551355408,2021-06-02,Standard,False,1283.38
CUST000968,FirstName968,LastName968,customer.968@email.com,+1-555-632-2279,2022-04-07,Basic,1,7754.31
CUST000969,FirstName969,LastName969,,,2021-05-25,,false,3095.26
CUST000970,FirstName970,LastName970,customer.970@email.com,,2021-11-30,,Y,7420.38
CUST000971,FirstName971,LastName971,customer.971@email.com,+1-555-513-9342,2022-05-23,,true,2019.17
CUST000972,FirstName972,LastName972,Customer972@Email.com,(555) 266-6411,2022-12-04,Premium,N,1782.02
CUST000973,FirstName973,LastName973,,555-771-1582,2022-12-02,,Y,7167.15
CUST000974,FirstName974,LastName974,customer974@gmail.com,5552197104,2020-01-21,Standard,true,6434.28
CUST000975,FirstName975,LastName975,,,2020-11-25,VIP,1,8237.44
CUST000976,FirstName976,LastName976,customer976@gmail.com,5553603691,2020-06-02,Standard,N,6719.72
CUST000977,FirstName977,LastName977,customer977@gmail.com,+1-555-937-6211,2023-10-03,Standard,true,7476.13
CUST000978,FirstName978,LastName978,customer978@email.com,5557271931,2020-05-21,VIP,N,2195.78
CUST000979,FirstName979,LastName979,,,2021-03-07,Basic,Y,6384.91
CUST000980,FirstName980,LastName980,,,2021-04-13,Basic,Y,296.87
CUST000981,FirstName981,LastName981,customer981@gmail.com,555-999-6947,2021-02-11,,0,388.35
CUST000982,FirstName982,LastName982,customer.982@email.com,+1-555-209-1536,2021-06-23,,Y,1217.75
CUST000983,FirstName983,LastName983,customer983@email.com,5557068625,2021-10-02,Basic,0,1871.59
CUST000984,FirstName984,LastName984,,,2022-12-29,Standard,1,5729.27
CUST000985,FirstName985,LastName985,customer985@email.com,,2021-06-13,Standard,Y,1150.18
CUST000986,FirstName986,LastName986,,5559543662,2021-03-02,Standard,1,7133.08
CUST000987,FirstName987,LastName987,,555-495-1267,2023-05-30,VIP,False,712.13
CUST000988,FirstName988,LastName988,,,2022-11-14,VIP,1,835.61
CUST000989,FirstName989,LastName989,customer989@gmail.com,(555) 405-8017,2023-06-28,Basic,N,6791.0
CUST000990,FirstName990,LastName990,Customer990@Email.com,,2022-11-13,Standard,1,3327.91
CUST000991,FirstName991,LastName991,customer991@gmail.com,5552473308,2022-03-16,VIP,True,5295.93
CUST000992,FirstName992,LastName992,,555-139-5715,2021-11-03,Standard,Y,4509.01
CUST000993,FirstName993,LastName993,Customer993@Email.com,+1-555-306-9938,2020-04-22,Basic,N,2110.68
CUST000994,FirstName994,LastName994,customer994@gmail.com,+1-555-257-5452,2022-06-20,,1,5211.35
CUST000995,FirstName995,LastName995,customer995@email.com,555-346-1108,2023-10-07,Basic,1,4486.45
CUST000996,FirstName996,LastName996,,(555) 676-6614,2021-11-07,,N,28.53
CUST000997,FirstName997,LastName997,customer997@email.com,,2022-03-01,Standard,False,2952.12
CUST000998,FirstName998,LastName998,customer.998@email.com,555-693-3076,2021-01-04,,True,4669.6
CUST000999,FirstName999,LastName999,,555-571-9083,2020-07-09,,True,375.78
CUST001000,FirstName1000,LastName1000,,,2021-07-26,Premium,false,1671.44
CUST001001,FirstName1001,LastName1001,,5554593906,2023-08-02,Standard,1,3928.28
CUST001002,FirstName1002,LastName1002,customer1002@gmail.com,5554052878,2020-01-28,VIP,1,7360.6
CUST001003,FirstName1003,LastName1003,customer.1003@email.com,,2020-09-01,,False,5513.73
CUST001004,FirstName1004,LastName1004,customer.1004@email.com,555-837-8677,2022-02-20,Basic,false,6105.36
CUST001005,FirstName1005,LastName1005,,555-940-2201,2022-01-05,Premium,0,777.45
CUST001006,FirstName1006,LastName1006,,5551513408,2022-01-30,Basic,N,2056.82
CUST001007,FirstName1007,LastName1007,customer1007@gmail.com,555-752-7584,2022-12-29,Basic,True,6354.9
CUST001008,FirstName1008,LastName1008,customer.1008@email.com,,2020-01-31,,N,8025.21
CUST001009,FirstName1009,LastName1009,,,2020-03-08,,0,9470.63
CUST001010,FirstName1010,LastName1010,customer1010@gmail.com,,2021-09-03,VIP,1,9777.16
CUST001011,FirstName1011,LastName1011,customer1011@gmail.com,,2022-12-19,Basic,0,2877.02
CUST001012,FirstName1012,LastName1012,customer1012@email.com,,2020-03-29,Basic,True,2698.86
CUST001013,FirstName1013,LastName1013,Customer1013@Email.com,5551527572,2023-05-12,,1,5201.04
CUST001014,FirstName1014,LastName1014,,555-701-5957,2021-01-22,Standard,N,6826.99
CUST001015,FirstName1015,LastName1015,customer1015@email.com,(555) 229-9015,2022-09-26,,true,3784.27
CUST001016,FirstName1016,LastName1016,customer.1016@email.com,+1-555-293-6471,2022-11-05,,true,1422.09
CUST001017,FirstName1017,LastName1017,,(555) 449-1041,2020-07-17,Premium,True,4988.35
CUST001018,FirstName1018,LastName1018,customer1018@gmail.com,+1-555-785-2633,2023-01-01,Basic,N,6340.12
CUST001019,FirstName1019,LastName1019,,,2021-09-27,VIP,true,4277.06
CUST001020,FirstName1020,LastName1020,customer.1020@email.com,,2020-10-08,VIP,True,9129.42
CUST001021,FirstName1021,LastName1021,Customer1021@Email.com,,2023-05-25,,Y,3752.28
CUST001022,FirstName1022,LastName1022,customer1022@email.com,(555) 501-9582,2021-11-18,Premium,1,788.18
CUST001023,FirstName1023,LastName1023,customer1023@gmail.com,+1-555-728-6603,2021-02-01,,N,9770.94
CUST001024,FirstName1024,LastName1024,customer1024@gmail.com,,2021-05-20,VIP,0,250.04
CUST001025,FirstName1025,LastName1025,,,2023-03-07,Basic,N,3327.76
CUST001026,FirstName1026,LastName1026,,555-975-5229,2022-03-21,Standard,0,8499.65
CUST001027,FirstName1027,LastName1027,,(555) 188-1774,2020-11-28,VIP,Y,1234.14
CUST001028,FirstName1028,LastName1028,,,2023-01-21,Standard,1,5084.38
CUST001029,FirstName1029,LastName1029,,(555) 474-6952,2022-04-27,Standard,false,6101.41
CUST001030,FirstName1030,LastName1030,Customer1030@Email.com,+1-555-574-3223,2023-09-18,Premium,0,5045.42
CUST001031,FirstName1031,LastName1031,customer1031@email.com,555-374-6048,2020-09-06,,true,8834.69
CUST001032,FirstName1032,LastName1032,customer1032@email.com,555-365-1667,2020-02-05,Standard,1,2742.73
CUST001033,FirstName1033,LastName1033,Customer1033@Email.com,+1-555-845-9559,2023-09-23,,False,7218.44
CUST001034,FirstName1034,LastName1034,customer1034@gmail.com,5552336579,2022-06-15,Standard,Y,6533.17
CUST001035,FirstName1035,LastName1035,customer.1035@email.com,555-574-9113,2020-04-03,Basic,0,7959.09
CUST001036,FirstName1036,LastName1036,,5554262825,2021-01-10,Basic,false,9637.34
CUST001037,FirstName1037,LastName1037,customer1037@email.com,+1-555-135-1022,2023-08-03,,Y,1685.06
CUST001038,FirstName1038,LastName1038,customer1038@email.com,,2021-10-30,Premium,N,1969.3
CUST001039,FirstName1039,LastName1039,customer.1039@email.com,5559932422,2023-09-17,Premium,True,708.82
CUST001040,FirstName1040,LastName1040,,555-971-4723,2020-08-02,Standard,True,5584.84
CUST001041,FirstName1041,LastName1041,customer.1041@email.com,+1-555-343-9148,2023-05-19,Basic,False,4190.35
CUST001042,FirstName1042,LastName1042,Customer1042@Email.com,5554767605,2020-03-06,Standard,false,1102.4
CUST001043,FirstName1043,LastName1043,customer.1043@email.com,(555) 303-2877,2020-01-17,Standard,Y,7230.88
CUST001044,FirstName1044,LastName1044,,(555) 540-3318,2020-07-21,Standard,Y,4477.81
CUST001045,FirstName1045,LastName1045,,,2020-01-25,Premium,Y,8104.59
CUST001046,FirstName1046,LastName1046,Customer1046@Email.com,5556431145,2020-07-03,Standard,N,9482.69
CUST001047,FirstName1047,LastName1047,customer.1047@email.com,(555) 528-4192,2022-08-19,Standard,N,4946.45
CUST001048,FirstName1048,LastName1048,Customer1048@Email.com,555-402-5346,2020-10-19,Standard,False,2463.68
CUST001049,FirstName1049,LastName1049,customer1049@email.com,(555) 706-9799,2021-06-13,Basic,True,3720.62
CUST001050,FirstName1050,LastName1050,customer.1050@email.com,555-934-4481,2020-12-10,,N,5167.62
CUST001051,FirstName1051,LastName1051,,,2020-05-16,Basic,N,498.87
CUST001052,FirstName1052,LastName1052,Customer1052@Email.com,,2021-01-02,,N,2654.37
CUST001053,FirstName1053,LastName1053,,,2022-01-26,Standard,False,3076.83
CUST001054,FirstName1054,LastName1054,,+1-555-703-1864,2020-03-31,,1,1832.6
CUST001055,FirstName1055,LastName1055,,555-547-4690,2022-09-21,,Y,9972.33
CUST001056,FirstName1056,LastName1056,,(555) 816-9964,2022-06-14,Basic,True,6544.08
CUST001057,FirstName1057,LastName1057,customer.1057@email.com,,2021-04-28,Standard,1,5994.42
CUST001058,FirstName1058,LastName1058,customer1058@gmail.com,(555) 643-8157,2020-09-04,,1,6628.16
CUST001059,FirstName1059,LastName1059,,(555) 434-9586,2020-01-15,VIP,1,9461.59
CUST001060,FirstName1060,LastName1060,customer1060@email.com,,2021-01-17,VIP,false,1879.01
CUST001061,FirstName1061,LastName1061,,,2021-02-26,,N,8277.18
CUST001062,FirstName1062,LastName1062,customer1062@email.com,,2020-04-03,,false,1590.26
CUST001063,FirstName1063,LastName1063,Customer1063@Email.com,(555) 951-8857,2023-10-16,,Y,3959.49
CUST001064,FirstName1064,LastName1064,,+1-555-976-8998,2022-05-20,,N,6300.15
CUST001065,FirstName1065,LastName1065,customer.1065@email.com,555-526-3952,2020-11-29,,True,3541.63
CUST001066,FirstName1066,LastName1066,customer1066@email.com,+1-555-829-2426,2021-03-11,VIP,true,4924.67
CUST001067,FirstName1067,LastName1067,customer1067@gmail.com,(555) 700-7430,2022-08-17,,False,2061.31
CUST001068,FirstName1068,LastName1068,,5553865136,2023-03-16,Basic,true,7471.38
CUST001069,FirstName1069,LastName1069,customer.1069@email.com,(555) 157-4009,2020-05-23,Standard,N,9050.71
CUST001070,FirstName1070,LastName1070,customer1070@gmail.com,(555) 339-6322,2022-07-30,Standard,1,9857.72
CUST001071,FirstName1071,LastName1071,customer1071@email.com,(555) 245-3070,2020-08-26,Basic,0,7813.25
CUST001072,FirstName1072,LastName1072,Customer1072@Email.com,(555) 409-9489,2022-06-15,Basic,False,8079.08
CUST001073,FirstName1073,LastName1073,Customer1073@Email.com,,2021-09-29,VIP,1,1457.42
CUST001074,FirstName1074,LastName1074,customer1074@email.com,(555) 907-5278,2023-07-29,,0,5588.24
CUST001075,FirstName1075,LastName1075,,,2022-04-02,,true,8297.83
CUST001076,FirstName1076,LastName1076,customer1076@email.com,555-234-8995,2020-08-24,VIP,1,582.37
CUST001077,FirstName1077,LastName1077,,+1-555-105-2615,2021-01-17,,False,4055.91
CUST001078,FirstName1078,LastName1078,customer.1078@email.com,,2022-11-21,,False,7293.88
CUST001079,FirstName1079,LastName1079,customer1079@email.com,,2021-05-28,Standard,Y,8935.77
CUST001080,FirstName1080,LastName1080,customer1080@email.com,555-508-4805,2022-10-18,Standard,False,5527.02
CUST001081,FirstName1081,LastName1081,customer1081@gmail.com,+1-555-374-6568,2021-08-20,,N,1967.41
CUST001082,FirstName1082,LastName1082,Customer1082@Email.com,(555) 860-5801,2023-05-31,Premium,false,2090.41
CUST001083,FirstName1083,LastName1083,customer1083@email.com,555-487-9022,2021-08-12,VIP,false,325.76
CUST001084,FirstName1084,LastName1084,,,2023-07-10,Premium,True,9114.15
CUST001085,FirstName1085,LastName1085,customer1085@gmail.com,,2022-05-24,VIP,false,5645.79
CUST001086,FirstName1086,LastName1086,,+1-555-101-8640,2023-07-12,VIP,false,1840.61
CUST001087,FirstName1087,LastName1087,customer.1087@email.com,5555692766,2023-08-04,Standard,1,6739.45
CUST001088,FirstName1088,LastName1088,,,2023-10-06,Standard,Y,2338.0
CUST001089,FirstName1089,LastName1089,Customer1089@Email.com,555-299-5681,2023-09-09,Standard,1,8419.12
CUST001090,FirstName1090,LastName1090,customer.1090@email.com,555-483-3686,2022-04-29,,N,8823.34
CUST001091,FirstName1091,LastName1091,Customer1091@Email.com,(555) 304-4054,2021-09-12,Standard,0,8864.18
CUST001092,FirstName1092,LastName1092,,+1-555-931-8515,2021-01-17,Premium,True,6286.08
CUST001093,FirstName1093,LastName1093,customer1093@gmail.com,(555) 201-8586,2020-11-21,,True,7192.82
CUST001094,FirstName1094,LastName1094,customer1094@gmail.com,555-748-9741,2023-01-26,,False,7095.59
CUST001095,FirstName1095,LastName1095,,,2021-02-09,Basic,Y,9467.91
CUST001096,FirstName1096,LastName1096,customer1096@email.com,+1-555-761-4653,2021-08-07,Basic,0,9847.24
CUST001097,FirstName1097,LastName1097,,+1-555-239-7113,2020-06-09,Premium,Y,6246.47
CUST001098,FirstName1098,LastName1098,,+1-555-349-5397,2020-06-09,VIP,True,3644.32
CUST001099,FirstName1099,LastName1099,Customer1099@Email.com,,2022-07-29,VIP,0,2394.99
CUST001100,FirstName1100,LastName1100,Customer1100@Email.com,+1-555-783-5341,2023-10-28,Basic,True,7031.35
CUST001101,FirstName1101,LastName1101,customer1101@email.com,(555) 889-8908,2022-12-17,,False,7961.37
CUST001102,FirstName1102,LastName1102,Customer1102@Email.com,+1-555-886-7993,2020-01-14,Standard,False,1701.02
CUST001103,FirstName1103,LastName1103,,5559467910,2021-11-05,Standard,False,9131.06
CUST001104,FirstName1104,LastName1104,customer1104@email.com,+1-555-971-5984,2023-06-08,,False,7597.8
CUST001105,FirstName1105,LastName1105,Customer1105@Email.com,,2021-02-27,,false,6544.34
CUST001106,FirstName1106,LastName1106,,(555) 426-1726,2020-01-02,Basic,false,726.63
CUST001107,FirstName1107,LastName1107,Customer1107@Email.com,+1-555-914-7686,2023-09-21,,Y,2363.03
CUST001108,FirstName1108,LastName1108,customer.1108@email.com,(555) 594-2037,2023-06-14,Standard,false,8040.89
CUST001109,FirstName1109,LastName1109,Customer1109@Email.com,+1-555-360-1311,2022-09-21,,N,9253.05
CUST001110,FirstName1110,LastName1110,Customer1110@Email.com,(555) 358-1069,2020-07-01,,N,8378.53
CUST001111,FirstName1111,LastName1111,,+1-555-164-8883,2021-08-05,VIP,False,1844.26
CUST001112,FirstName1112,LastName1112,,,2020-10-18,,Y,1510.05
CUST001113,FirstName1113,LastName1113,Customer1113@Email.com,,2020-11-04,Basic,false,2697.9
CUST001114,FirstName1114,LastName1114,customer.1114@email.com,555-821-6777,2021-11-23,,True,8433.26
CUST001115,FirstName1115,LastName1115,customer1115@gmail.com,+1-555-727-4951,2021-11-16,,0,9614.25
CUST001116,FirstName1116,LastName1116,customer1116@gmail.com,555-897-9247,2020-03-15,,1,7283.54
CUST001117,FirstName1117,LastName1117,,,2020-08-27,,false,4952.68
CUST001118,FirstName1118,LastName1118,,,2021-10-30,Premium,true,8346.44
CUST001119,FirstName1119,LastName1119,customer.1119@email.com,555-911-7356,2020-01-30,Basic,False,6698.39
CUST001120,FirstName1120,LastName1120,customer1120@gmail.com,(555) 467-8471,2020-06-06,,1,9439.67
CUST001121,FirstName1121,LastName1121,Customer1121@Email.com,5556663728,2020-03-06,Basic,0,7759.27
CUST001122,FirstName1122,LastName1122,customer.1122@email.com,(555) 769-8345,2022-03-26,,Y,6969.71
CUST001123,FirstName1123,LastName1123,,5555213933,2020-09-07,Basic,True,601.3
CUST001124,FirstName1124,LastName1124,Customer1124@Email.com,+1-555-932-8009,2021-09-09,,false,646.8
CUST001125,FirstName1125,LastName1125,,,2022-04-14,Standard,false,6863.24
CUST001126,FirstName1126,LastName1126,,5556132297,2021-10-18,,0,3498.05
CUST001127,FirstName1127,LastName1127,customer.1127@email.com,,2022-01-14,Standard,True,377.46
CUST001128,FirstName1128,LastName1128,,(555) 343-6394,2023-03-19,Premium,1,9537.09
CUST001129,FirstName1129,LastName1129,Customer1129@Email.com,+1-555-408-6547,2020-10-22,Premium,N,6837.05
CUST001130,FirstName1130,LastName1130,,555-249-2431,2020-08-15,,true,6576.31
CUST001131,FirstName1131,LastName1131,Customer1131@Email.com,+1-555-927-4819,2022-11-02,Premium,false,3975.2
CUST001132,FirstName1132,LastName1132,customer.1132@email.com,,2021-07-01,VIP,N,9622.86
CUST001133,FirstName1133,LastName1133,customer1133@email.com,,2021-02-27,Standard,false,3166.77
CUST001134,FirstName1134,LastName1134,,5558108751,2023-08-25,Premium,false,5647.62
CUST001135,FirstName1135,LastName1135,,5559158901,2021-09-01,,0,5605.41
CUST001136,FirstName1136,LastName1136,customer1136@email.com,(555) 537-2868,2022-02-18,Basic,False,4900.04
CUST001137,FirstName1137,LastName1137,customer1137@email.com,,2023-05-23,Basic,true,6247.81
CUST001138,FirstName1138,LastName1138,customer.1138@email.com,,2020-11-10,Premium,true,2276.85
CUST001139,FirstName1139,LastName1139,Customer1139@Email.com,,2023-08-09,Premium,true,1728.65
CUST001140,FirstName1140,LastName1140,,555-778-9090,2020-09-28,,0,6288.49
CUST001141,FirstName1141,LastName1141,customer1141@gmail.com,,2021-07-24,,Y,1383.95
CUST001142,FirstName1142,LastName1142,customer1142@gmail.com,(555) 569-3789,2021-01-18,,1,1542.17
CUST001143,FirstName1143,LastName1143,customer.1143@email.com,,2022-08-19,VIP,true,3522.74
CUST001144,FirstName1144,LastName1144,Customer1144@Email.com,,2020-07-09,VIP,Y,3259.2
CUST001145,FirstName1145,LastName1145,customer.1145@email.com,,2023-07-21,,Y,1256.84
CUST001146,FirstName1146,LastName1146,,+1-555-246-1849,2023-09-02,,1,2945.89
CUST001147,FirstName1147,LastName1147,customer1147@email.com,5554733371,2022-10-06,,false,2122.66
CUST001148,FirstName1148,LastName1148,Customer1148@Email.com,(555) 238-8706,2022-03-29,Standard,false,4876.6
CUST001149,FirstName1149,LastName1149,Customer1149@Email.com,(555) 642-3853,2022-12-12,Standard,N,3548.96
CUST001150,FirstName1150,LastName1150,,(555) 660-7001,2022-08-20,Standard,False,9241.93
CUST001151,FirstName1151,LastName1151,customer1151@email.com,,2020-03-11,Standard,False,5607.81
CUST001152,FirstName1152,LastName1152,,5554108316,2020-11-12,Basic,N,5007.54
CUST001153,FirstName1153,LastName1153,Customer1153@Email.com,(555) 317-9797,2020-03-12,Basic,false,9260.09
CUST001154,FirstName1154,LastName1154,customer1154@email.com,,2023-10-26,VIP,N,1431.03
CUST001155,FirstName1155,LastName1155,customer1155@email.com,5557471944,2023-02-22,Standard,N,6192.58
CUST001156,FirstName1156,LastName1156,customer.1156@email.com,(555) 644-3430,2023-08-17,Standard,false,5050.12
CUST001157,FirstName1157,LastName1157,customer.1157@email.com,(555) 870-9470,2021-05-25,,false,259.93
CUST001158,FirstName1158,LastName1158,customer1158@gmail.com,5558273080,2022-02-24,VIP,False,5885.64
CUST001159,FirstName1159,LastName1159,,,2022-08-08,,N,1910.3
CUST001160,FirstName1160,LastName1160,Customer1160@Email.com,,2021-11-26,Basic,False,2233.73
CUST001161,FirstName1161,LastName1161,Customer1161@Email.com,,2020-07-12,,false,4830.04
CUST001162,FirstName1162,LastName1162,customer.1162@email.com,5552436229,2021-02-28,Basic,False,550.79
CUST001163,FirstName1163,LastName1163,,,2021-05-03,Standard,true,478.97
CUST001164,FirstName1164,LastName1164,,(555) 245-3185,2021-02-07,,1,574.16
CUST001165,FirstName1165,LastName1165,customer.1165@email.com,+1-555-107-2997,2021-02-13,Premium,true,9525.94
CUST001166,FirstName1166,LastName1166,customer1166@gmail.com,,2022-10-09,,1,8294.17
CUST001167,FirstName1167,LastName1167,Customer1167@Email.com,(555) 110-9880,2022-09-19,VIP,Y,6946.92
CUST001168,FirstName1168,LastName1168,,,2020-11-27,,0,6493.86
CUST001169,FirstName1169,LastName1169,customer1169@gmail.com,(555) 690-5166,2023-08-22,Standard,True,6136.85
CUST001170,FirstName1170,LastName1170,customer1170@gmail.com,5552773682,2021-11-05,Premium,N,7131.31
CUST001171,FirstName1171,LastName1171,,555-990-1177,2020-07-13,,1,7459.63
CUST001172,FirstName1172,LastName1172,Customer1172@Email.com,555-661-7797,2023-07-01,VIP,Y,6412.05
CUST001173,FirstName1173,LastName1173,customer.1173@email.com,,2022-04-10,,False,6046.02
CUST001174,FirstName1174,LastName1174,customer.1174@email.com,555-177-9110,2022-10-14,,1,3184.86
CUST001175,FirstName1175,LastName1175,,(555) 316-2444,2023-06-06,Premium,0,3391.92
CUST001176,FirstName1176,LastName1176,,,2023-04-11,VIP,Y,3040.24
CUST001177,FirstName1177,LastName1177,customer1177@email.com,,2023-01-20,,false,8661.07
CUST001178,FirstName1178,LastName1178,,5556666340,2023-01-15,Premium,N,761.0
CUST001179,FirstName1179,LastName1179,customer.1179@email.com,+1-555-379-3595,2023-02-02,VIP,False,9319.38
CUST001180,FirstName1180,LastName1180,,5551865382,2020-07-26,Standard,false,3639.72
CUST001181,FirstName1181,LastName1181,customer1181@email.com,,2022-08-21,Standard,False,1584.73
CUST001182,FirstName1182,LastName1182,customer.1182@email.com,555-102-4562,2022-10-13,VIP,0,8228.41
CUST001183,FirstName1183,LastName1183,customer.1183@email.com,555-168-7588,2020-03-21,Basic,N,785.22
CUST001184,FirstName1184,LastName1184,customer.1184@email.com,,2020-09-10,VIP,True,2114.15
CUST001185,FirstName1185,LastName1185,customer1185@gmail.com,,2020-07-03,VIP,True,9359.61
CUST001186,FirstName1186,LastName1186,customer.1186@email.com,,2023-02-09,Standard,True,497.31
CUST001187,FirstName1187,LastName1187,customer1187@email.com,555-538-3280,2020-11-28,,N,8927.45
CUST001188,FirstName1188,LastName1188,Customer1188@Email.com,5558301224,2023-02-11,VIP,false,8877.43
CUST001189,FirstName1189,LastName1189,customer1189@gmail.com,(555) 460-8561,2023-01-30,Basic,False,5842.99
CUST001190,FirstName1190,LastName1190,customer1190@gmail.com,,2020-07-11,Premium,N,9021.86
CUST001191,FirstName1191,LastName1191,Customer1191@Email.com,555-249-2431,2023-05-28,VIP,True,9214.03
CUST001192,FirstName1192,LastName1192,customer.1192@email.com,555-118-5170,2022-06-04,Premium,1,2531.23
CUST001193,FirstName1193,LastName1193,customer1193@email.com,(555) 970-9945,2020-10-09,,true,9487.58
CUST001194,FirstName1194,LastName1194,customer1194@gmail.com,,2021-08-04,Basic,Y,9897.76
CUST001195,FirstName1195,LastName1195,,+1-555-244-1489,2021-12-31,Standard,true,4502.09
CUST001196,FirstName1196,LastName1196,Customer1196@Email.com,+1-555-500-3901,2022-04-30,,True,901.9
